,ID,number_of_rooms,size,parking,residential_complex,ceiling_height,garbage_chute,monthly_payment,floor,amenities,distance,bathroom_encoded,simplify_balcony,allow_pets_children_encoded,flat_floor,floor_index,elevator_encoded,refurbishment_encoded
1,271634126,4,198.0,1,1,3.5,0,500000.0,16,0.8999999999999999,2.414414303004155,0.47368421052631576,0.0,0.0,5,0.3125,0.24242424242424243,0.25
3,272197456,4,170.0,1,0,3.2,1,400000.0,6,0.9999999999999999,2.414414303004155,0.6842105263157894,0.0,0.6666666666666666,5,0.8333333333333334,0.21212121212121213,0.5
4,273614615,2,58.0,0,1,3.9,1,225000.0,26,0.7999999999999999,0.8328816257826094,0.42105263157894735,0.0,1.0,12,0.46153846153846156,0.24242424242424243,0.5
5,274837728,3,92.0,0,1,3.03741182840023,1,470000.0,7,0.7999999999999999,2.414414303004155,0.21052631578947367,0.0,1.0,3,0.42857142857142855,0.21212121212121213,0.25
6,273643908,5,213.0,1,0,3.2,1,350000.0,5,0.7999999999999999,0.8328816257826094,0.42105263157894735,0.0,0.3333333333333333,4,0.8,0.21212121212121213,0.5
7,274475342,3,98.0,1,0,3.2,0,250000.0,4,0.7999999999999999,2.414414303004155,0.2631578947368421,0.0,0.3333333333333333,2,0.5,0.21212121212121213,0.5
8,273973191,3,120.0,1,0,3.0,0,130000.0,10,0.7999999999999999,2.414414303004155,0.21052631578947367,0.0,0.6666666666666666,5,0.5,0.21212121212121213,0.5
9,272900409,4,90.0,1,0,310.0,1,210000.0,7,0.7999999999999999,0.8328816257826094,0.2631578947368421,0.5,0.0,2,0.2857142857142857,0.21212121212121213,0.5
10,271036964,4,170.0,1,0,3.2,1,290000.0,7,0.9999999999999999,2.414414303004155,0.6842105263157894,0.0,0.0,6,0.8571428571428571,0.21212121212121213,0.5
11,273999490,3,80.0,0,0,3.461931892599869,1,100000.0,8,0.7,2.414414303004155,0.21052631578947367,1.0,1.0,4,0.5,0.21212121212121213,0.5
12,274017037,3,100.0,0,0,3.461931892599869,1,200000.0,4,0.9999999999999999,2.414414303004155,0.42105263157894735,0.0,0.3333333333333333,2,0.5,0.21212121212121213,0.25
13,273231024,5,180.0,0,0,2.967732260424287,1,500000.0,8,0.9999999999999999,2.414414303004155,0.47368421052631576,0.5,0.3333333333333333,6,0.75,0.5151515151515151,0.25
14,274839211,5,222.0,1,1,2.967732260424287,1,450000.0,9,0.6,1.4736564718181488,0.42105263157894735,0.5,1.0,5,0.5555555555555556,0.21212121212121213,0.5
15,274767901,5,225.0,0,1,2.967732260424287,1,450000.0,9,0.0,1.4736564718181488,0.21052631578947367,0.0,1.0,5,0.5555555555555556,0.6363636363636364,0.25
16,274995950,2,30.0,0,1,3.03741182840023,1,120000.0,26,0.9999999999999999,0.8328816257826094,0.21052631578947367,0.0,0.3333333333333333,19,0.7307692307692307,0.21212121212121213,0.5
18,272911145,5,150.0,1,0,3.461931892599869,1,180000.0,7,0.7,0.6679881852922616,0.42105263157894735,0.5,1.0,4,0.5714285714285714,0.21212121212121213,0.5
19,274748017,5,201.0,0,0,3.2,1,190000.0,3,0.9999999999999999,1.4736564718181488,0.6842105263157894,0.0,0.3333333333333333,3,1.0,0.21212121212121213,0.5
20,273941734,2,64.0,0,1,3.03741182840023,0,205000.0,26,0.7999999999999999,0.8328816257826094,0.42105263157894735,0.0,0.3333333333333333,12,0.46153846153846156,0.21212121212121213,0.5
21,274493570,3,112.0,1,0,3.2,1,230000.0,7,0.8999999999999999,1.4736564718181488,0.42105263157894735,0.5,0.0,2,0.2857142857142857,0.21212121212121213,0.5
22,274849101,4,190.0,0,0,3.03741182840023,1,590000.0,5,0.7,2.414414303004155,0.21052631578947367,0.0,1.0,4,0.8,0.0,0.25
23,223918678,5,255.6,0,1,2.967732260424287,1,850000.0,9,0.9999999999999999,0.8328816257826094,0.47368421052631576,0.0,0.3333333333333333,8,0.8888888888888888,0.21212121212121213,0.5
24,274391259,5,186.0,1,0,3.3,1,190000.0,3,0.8999999999999999,0.8328816257826094,0.42105263157894735,0.0,0.3333333333333333,3,1.0,0.0,0.5
25,272945376,3,100.0,1,1,3.2,1,200000.0,8,0.9999999999999999,0.8328816257826094,0.42105263157894735,0.0,0.3333333333333333,3,0.375,0.21212121212121213,0.5
26,272612966,5,150.0,0,0,3.03741182840023,1,200000.0,7,0.7999999999999999,0.8328816257826094,0.42105263157894735,0.5,1.0,4,0.5714285714285714,0.21212121212121213,0.5
27,271568490,5,140.0,0,0,3.03741182840023,1,300000.0,7,0.6,2.414414303004155,0.21052631578947367,0.0,0.0,2,0.2857142857142857,0.21212121212121213,0.25
28,264664760,3,132.8,0,1,2.967732260424287,1,400000.0,13,0.9999999999999999,0.8328816257826094,0.42105263157894735,0.0,0.3333333333333333,5,0.38461538461538464,0.21212121212121213,0.5
29,228923308,5,256.0,1,1,3.0,1,750000.0,10,0.8999999999999999,0.8328816257826094,0.5263157894736842,0.0,0.3333333333333333,8,0.8,0.24242424242424243,0.25
30,267489303,6,380.0,1,0,4.0,1,870000.0,6,0.8999999999999999,0.8328816257826094,0.47368421052631576,0.0,0.3333333333333333,3,0.5,0.21212121212121213,0.75
31,273353104,3,112.0,1,1,3.15,1,350000.0,13,0.8999999999999999,2.414414303004155,0.05263157894736842,0.0,1.0,3,0.23076923076923078,0.21212121212121213,1.0
32,273353103,2,91.0,1,1,3.15,1,400000.0,13,0.8999999999999999,2.414414303004155,0.05263157894736842,0.0,1.0,10,0.7692307692307693,0.21212121212121213,1.0
33,268321690,3,135.0,1,1,3.6305223880597017,1,400000.0,13,0.4,0.8328816257826094,0.2631578947368421,0.0,0.3333333333333333,5,0.38461538461538464,0.42424242424242425,0.25
35,272188531,2,44.0,0,1,4.15,1,135000.0,26,0.8999999999999999,0.8328816257826094,0.0,0.0,1.0,21,0.8076923076923077,0.21212121212121213,1.0
36,272727784,3,85.0,0,0,3.03741182840023,1,150000.0,7,0.9999999999999999,2.414414303004155,0.21052631578947367,0.5,0.3333333333333333,7,1.0,0.21212121212121213,0.5
37,267110043,2,100.0,0,1,3.0,1,320000.0,7,0.8999999999999999,2.414414303004155,0.05263157894736842,0.5,0.0,5,0.7142857142857143,0.24242424242424243,1.0
38,265323319,3,133.0,1,1,3.15,1,400000.0,13,0.8999999999999999,2.414414303004155,0.05263157894736842,0.0,0.0,5,0.38461538461538464,0.21212121212121213,1.0
39,265804792,4,210.0,0,0,3.8,1,400000.0,5,0.8999999999999999,2.414414303004155,0.10526315789473684,0.5,0.6666666666666666,3,0.6,0.0,1.0
40,239000408,4,180.0,0,0,3.03741182840023,1,450000.0,4,0.8999999999999999,0.8328816257826094,0.05263157894736842,0.0,0.3333333333333333,4,1.0,0.0,1.0
41,271209314,4,165.0,0,1,3.35,1,470000.0,16,0.8999999999999999,2.414414303004155,0.05263157894736842,0.0,0.6666666666666666,9,0.5625,0.24242424242424243,1.0
42,269889430,4,190.0,0,0,4.05,1,590000.0,6,0.8999999999999999,2.414414303004155,0.05263157894736842,0.0,0.6666666666666666,4,0.6666666666666666,0.21212121212121213,1.0
43,241704098,4,168.0,0,1,3.35,1,600000.0,16,0.8999999999999999,2.414414303004155,0.05263157894736842,0.0,0.0,4,0.25,0.24242424242424243,1.0
44,239000331,5,250.0,0,1,3.6305223880597017,1,850000.0,9,0.8999999999999999,1.4736564718181488,0.10526315789473684,0.0,0.6666666666666666,8,0.8888888888888888,0.24242424242424243,1.0
46,274402813,3,105.0,1,1,3.6305223880597017,1,195000.0,17,0.5,2.414414303004155,0.6842105263157894,0.0,0.3333333333333333,6,0.35294117647058826,0.21212121212121213,0.5
47,270190788,3,134.0,1,1,2.967732260424287,1,300000.0,16,0.7,2.414414303004155,0.05263157894736842,0.5,0.3333333333333333,8,0.5,0.21212121212121213,0.5
48,271265359,2,60.0,1,0,3.2,1,90000.0,6,0.9999999999999999,2.414414303004155,0.21052631578947367,0.0,0.0,5,0.8333333333333334,0.21212121212121213,0.5
50,274150874,5,150.0,0,0,3.03741182840023,1,250000.0,6,0.7999999999999999,2.414414303004155,0.21052631578947367,0.0,1.0,4,0.6666666666666666,0.21212121212121213,0.25
51,274849686,4,142.0,1,1,3.2,1,350000.0,13,0.8999999999999999,2.414414303004155,0.42105263157894735,0.0,1.0,12,0.9230769230769231,0.21212121212121213,0.5
52,274315381,5,222.0,0,1,3.03741182840023,1,450000.0,9,0.7,0.8328816257826094,0.21052631578947367,0.5,0.3333333333333333,7,0.7777777777777778,0.21212121212121213,0.5
53,273779074,2,60.0,0,0,3.6,1,120000.0,6,0.5,2.414414303004155,0.21052631578947367,0.0,0.3333333333333333,3,0.5,0.21212121212121213,1.0
54,274217247,3,103.0,0,0,3.8,1,120000.0,3,0.5,2.414414303004155,0.21052631578947367,0.0,0.0,2,0.6666666666666666,0.0,1.0
55,272156997,5,170.0,1,0,3.2,1,175000.0,5,0.9999999999999999,1.4736564718181488,0.42105263157894735,0.0,0.3333333333333333,5,1.0,0.21212121212121213,0.5
56,274617827,5,200.0,0,0,3.461931892599869,1,190000.0,3,0.5,1.4736564718181488,0.21052631578947367,0.0,0.3333333333333333,3,1.0,0.0,0.5
57,274252871,3,105.0,1,1,3.0,1,240000.0,17,0.8999999999999999,2.414414303004155,0.47368421052631576,0.5,0.3333333333333333,6,0.35294117647058826,0.42424242424242425,1.0
58,269132104,1,60.0,1,1,3.0,0,250000.0,12,0.7999999999999999,2.414414303004155,0.21052631578947367,0.0,0.0,2,0.16666666666666666,0.24242424242424243,0.5
59,273911217,5,155.0,0,0,3.03741182840023,1,250000.0,6,0.7999999999999999,2.414414303004155,0.21052631578947367,0.0,1.0,4,0.6666666666666666,0.21212121212121213,0.25
61,274137125,5,214.0,1,1,3.03741182840023,1,500000.0,13,0.9999999999999999,3.512455996420872,0.894736842105263,0.0,0.3333333333333333,3,0.23076923076923078,0.21212121212121213,0.25
62,274140104,5,204.0,1,1,3.2,1,500000.0,14,0.6,2.414414303004155,0.894736842105263,0.0,0.3333333333333333,2,0.14285714285714285,0.24242424242424243,1.0
63,271258034,5,180.0,0,0,3.03741182840023,1,500000.0,8,0.7999999999999999,2.414414303004155,0.21052631578947367,0.5,0.0,7,0.875,0.21212121212121213,0.5
64,166833883,6,260.0,0,0,3.461931892599869,1,590000.0,8,0.9999999999999999,0.8328816257826094,0.7368421052631579,1.0,0.3333333333333333,6,0.75,0.24242424242424243,0.25
65,273798495,4,237.1,0,1,2.967732260424287,1,650000.0,11,0.6,2.414414303004155,0.47368421052631576,0.5,1.0,7,0.6363636363636364,0.3939393939393939,0.25
66,274810876,4,215.0,1,0,3.461931892599869,1,700000.0,5,0.9999999999999999,2.414414303004155,0.6842105263157894,0.0,1.0,5,1.0,0.0,0.5
67,274199925,3,100.0,0,0,3.03741182840023,1,115000.0,3,0.4,0.8328816257826094,0.21052631578947367,0.0,0.0,2,0.6666666666666666,0.0,1.0
70,272632345,3,98.0,0,0,3.0,1,185000.0,6,0.30000000000000004,0.8328816257826094,0.0,0.0,1.0,6,1.0,0.21212121212121213,1.0
71,274018110,2,175.0,1,1,3.1,1,200000.0,9,0.30000000000000004,0.8328816257826094,0.05263157894736842,0.0,1.0,3,0.3333333333333333,0.24242424242424243,1.0
72,274029603,4,180.0,0,0,3.461931892599869,1,350000.0,4,0.8999999999999999,2.414414303004155,0.6842105263157894,0.0,0.0,3,0.75,0.21212121212121213,0.5
73,274548856,4,132.0,1,1,3.6305223880597017,1,350000.0,13,0.4,2.414414303004155,0.42105263157894735,0.0,0.3333333333333333,12,0.9230769230769231,0.4545454545454546,0.25
74,271766412,6,228.0,0,0,3.03741182840023,1,400000.0,6,0.7,0.6679881852922616,0.42105263157894735,0.5,1.0,3,0.5,0.21212121212121213,0.5
75,269165004,3,92.3,1,1,4.2,1,470000.0,7,0.7999999999999999,2.414414303004155,0.05263157894736842,0.0,1.0,3,0.42857142857142855,0.24242424242424243,1.0
76,274105576,5,204.0,1,1,3.2,1,500000.0,13,0.9999999999999999,2.414414303004155,0.894736842105263,0.5,0.3333333333333333,2,0.15384615384615385,0.21212121212121213,0.5
77,273785180,4,160.0,0,1,3.2,1,650000.0,26,0.8999999999999999,0.8328816257826094,0.6842105263157894,0.0,0.3333333333333333,26,1.0,0.21212121212121213,0.5
78,273785183,4,140.0,0,1,3.2,1,650000.0,26,0.8999999999999999,0.8328816257826094,0.6842105263157894,0.0,0.3333333333333333,25,0.9615384615384616,0.21212121212121213,0.5
79,273785185,4,140.0,0,1,3.2,1,700000.0,26,0.7999999999999999,0.8328816257826094,0.6842105263157894,0.5,0.3333333333333333,25,0.9615384615384616,0.21212121212121213,0.5
80,274528249,1,45.0,1,0,3.461931892599869,1,120000.0,7,0.8999999999999999,0.8328816257826094,0.21052631578947367,0.5,1.0,6,0.8571428571428571,0.21212121212121213,0.25
81,274431438,3,65.0,1,0,3.2,1,130000.0,7,0.9999999999999999,2.414414303004155,0.21052631578947367,0.0,0.3333333333333333,7,1.0,0.21212121212121213,0.5
82,274064272,3,87.0,0,0,3.461931892599869,1,140000.0,7,0.7,0.8328816257826094,0.0,0.0,1.0,4,0.5714285714285714,0.21212121212121213,0.5
83,273078340,3,90.0,0,0,3.0,1,145000.0,12,0.7999999999999999,2.414414303004155,0.21052631578947367,0.5,0.3333333333333333,7,0.5833333333333334,0.3939393939393939,0.25
85,272226556,4,180.0,0,0,3.03741182840023,1,400000.0,3,0.7999999999999999,0.8328816257826094,0.21052631578947367,0.5,0.0,2,0.6666666666666666,0.0,0.25
86,273114736,4,170.0,0,1,3.03741182840023,1,650000.0,7,0.8999999999999999,2.414414303004155,0.21052631578947367,1.0,0.3333333333333333,4,0.5714285714285714,0.21212121212121213,0.25
87,274319903,3,75.0,1,0,3.461931892599869,1,99000.0,10,0.5,2.414414303004155,0.0,0.0,0.3333333333333333,9,0.9,0.24242424242424243,0.75
88,273427928,3,87.0,0,0,3.461931892599869,1,100000.0,7,0.30000000000000004,2.414414303004155,0.21052631578947367,0.0,0.0,3,0.42857142857142855,0.21212121212121213,0.25
89,274296188,3,105.0,1,0,3.0,1,180000.0,9,0.7999999999999999,0.8328816257826094,0.42105263157894735,0.5,0.0,9,1.0,0.21212121212121213,0.75
90,272887177,3,99.0,1,1,3.2,1,200000.0,9,0.6,0.8328816257826094,0.42105263157894735,0.5,0.0,3,0.3333333333333333,0.24242424242424243,1.0
91,269319175,1,60.0,1,1,3.5,1,250000.0,11,0.4,2.414414303004155,0.21052631578947367,0.0,0.0,2,0.18181818181818182,0.3939393939393939,1.0
92,269687656,4,140.0,0,0,3.03741182840023,1,280000.0,6,0.7999999999999999,2.414414303004155,0.42105263157894735,0.0,1.0,4,0.6666666666666666,0.21212121212121213,0.5
93,274501292,3,120.0,0,0,3.03741182840023,1,300000.0,5,0.2,0.8328816257826094,0.42105263157894735,0.0,0.3333333333333333,3,0.6,0.21212121212121213,0.25
95,272567246,4,180.0,0,0,3.6305223880597017,1,400000.0,4,0.4,2.414414303004155,0.6842105263157894,0.5,0.3333333333333333,2,0.5,0.21212121212121213,1.0
96,274930877,4,219.0,1,1,2.967732260424287,1,450000.0,9,0.6,1.4736564718181488,0.47368421052631576,0.5,1.0,5,0.5555555555555556,0.21212121212121213,1.0
97,273576298,3,130.0,1,0,3.461931892599869,1,450000.0,8,0.4,1.4736564718181488,0.42105263157894735,0.5,0.0,3,0.375,0.21212121212121213,1.0
98,271108834,5,180.0,1,0,3.0,1,500000.0,7,0.8999999999999999,2.414414303004155,0.47368421052631576,0.5,0.0,7,1.0,0.21212121212121213,0.25
99,256631457,4,190.0,1,0,3.2,1,520000.0,7,0.6,0.8328816257826094,0.42105263157894735,0.5,0.0,7,1.0,0.24242424242424243,1.0
100,271988698,3,174.0,0,1,2.967732260424287,1,550000.0,16,0.9999999999999999,2.414414303004155,0.2631578947368421,0.0,0.3333333333333333,10,0.625,0.6363636363636364,0.25
101,271305644,6,336.0,0,0,3.03741182840023,1,590000.0,5,0.4,0.8328816257826094,0.21052631578947367,0.0,1.0,4,0.8,0.0,0.25
103,273106501,6,338.0,1,0,3.2,1,650000.0,6,0.6,11.218102854756328,0.6842105263157894,0.0,0.3333333333333333,5,0.8333333333333334,0.3939393939393939,1.0
104,274066192,2,52.0,1,0,2.7674978777589136,1,80000.0,24,0.5,2.414414303004155,0.21052631578947367,0.0,0.0,11,0.4583333333333333,0.21212121212121213,1.0
105,273763131,3,91.0,0,0,3.03741182840023,1,95000.0,10,0.6,2.414414303004155,0.0,0.0,1.0,9,0.9,0.21212121212121213,0.0
106,273684904,2,56.0,1,0,2.7674978777589136,1,105000.0,16,0.5,2.414414303004155,0.0,0.5,0.3333333333333333,7,0.4375,0.24242424242424243,1.0
107,271542995,3,80.0,1,0,3.2,1,120000.0,6,0.6,2.414414303004155,0.21052631578947367,1.0,1.0,5,0.8333333333333334,0.21212121212121213,1.0
108,273012299,2,94.0,0,0,3.2,1,135000.0,5,0.5,0.8328816257826094,0.21052631578947367,0.0,1.0,5,1.0,0.21212121212121213,1.0
109,270282698,2,40.0,0,1,3.0,1,135000.0,26,0.5,0.8328816257826094,0.2631578947368421,0.0,0.0,21,0.8076923076923077,0.6060606060606061,1.0
110,274336333,3,94.0,1,0,5.5,1,145000.0,4,0.6,2.414414303004155,0.42105263157894735,0.0,0.0,4,1.0,0.0,0.5
111,272244255,3,90.0,1,0,3.461931892599869,1,145000.0,12,0.30000000000000004,2.414414303004155,0.0,0.0,1.0,4,0.3333333333333333,0.21212121212121213,1.0
112,272701749,2,120.0,1,0,3.0,1,165000.0,4,0.5,1.4736564718181488,0.21052631578947367,0.0,1.0,4,1.0,0.0,1.0
114,274879736,3,140.0,1,0,3.2,1,180000.0,6,0.8999999999999999,0.8328816257826094,0.42105263157894735,0.0,0.3333333333333333,4,0.6666666666666666,0.21212121212121213,0.75
115,271827359,1,41.0,0,1,3.03741182840023,1,180000.0,13,0.7,2.414414303004155,0.21052631578947367,0.0,1.0,10,0.7692307692307693,0.21212121212121213,0.25
116,256631941,3,120.0,1,0,3.0,1,190000.0,5,0.6,0.8328816257826094,0.42105263157894735,0.0,0.3333333333333333,4,0.8,0.21212121212121213,1.0
117,272917777,3,95.0,1,1,2.967732260424287,1,200000.0,9,0.6,0.8442053380019547,0.05263157894736842,0.5,1.0,3,0.3333333333333333,0.21212121212121213,0.5
118,252536547,4,130.0,0,0,3.461931892599869,1,220000.0,5,0.6,11.218102854756328,0.42105263157894735,0.0,0.3333333333333333,4,0.8,0.21212121212121213,0.75
119,274434108,3,70.0,0,1,2.7674978777589136,1,230000.0,26,0.7999999999999999,0.8328816257826094,0.42105263157894735,0.0,0.0,24,0.9230769230769231,0.4545454545454546,0.25
120,272559990,2,63.0,0,1,3.03741182840023,1,270000.0,13,0.30000000000000004,2.414414303004155,0.21052631578947367,0.0,1.0,2,0.15384615384615385,0.21212121212121213,0.25
121,269465572,4,189.0,1,1,3.461931892599869,1,330000.0,9,0.6,1.4736564718181488,0.05263157894736842,0.5,1.0,2,0.2222222222222222,0.21212121212121213,0.5
122,263779667,2,120.0,1,0,3.8,1,330000.0,6,0.6,2.414414303004155,0.2631578947368421,0.0,1.0,2,0.3333333333333333,0.21212121212121213,1.0
123,272128059,4,212.0,0,0,3.03741182840023,1,350000.0,17,0.9999999999999999,0.8328816257826094,0.42105263157894735,0.0,0.3333333333333333,6,0.35294117647058826,0.21212121212121213,0.25
124,224335583,4,111.0,0,0,3.03741182840023,1,350000.0,10,0.9999999999999999,2.471641127479094,0.47368421052631576,0.5,0.3333333333333333,9,0.9,0.21212121212121213,0.5
125,271627634,2,92.0,0,1,3.03741182840023,1,350000.0,13,0.7,2.414414303004155,0.21052631578947367,0.0,1.0,3,0.23076923076923078,0.21212121212121213,0.25
127,273231375,4,202.0,0,0,3.03741182840023,1,360000.0,6,0.7,2.414414303004155,0.21052631578947367,0.0,1.0,3,0.5,0.21212121212121213,0.25
128,271586905,2,123.0,0,1,3.03741182840023,1,400000.0,13,0.7,2.414414303004155,0.21052631578947367,0.0,1.0,7,0.5384615384615384,0.21212121212121213,0.25
129,274315960,3,130.0,0,0,3.03741182840023,1,450000.0,7,0.7999999999999999,0.8328816257826094,0.21052631578947367,0.5,0.0,3,0.42857142857142855,0.21212121212121213,0.25
130,272845144,3,180.0,0,1,3.03741182840023,1,450000.0,9,0.7999999999999999,0.8328816257826094,0.21052631578947367,0.0,1.0,6,0.6666666666666666,0.21212121212121213,0.25
131,274743086,5,220.0,0,1,2.967732260424287,1,450000.0,9,0.8999999999999999,1.4736564718181488,0.47368421052631576,0.5,0.3333333333333333,4,0.4444444444444444,0.6363636363636364,0.5
132,271776317,4,180.0,0,1,3.03741182840023,1,450000.0,11,0.7999999999999999,2.414414303004155,0.42105263157894735,0.0,0.3333333333333333,6,0.5454545454545454,0.21212121212121213,0.5
133,267884643,4,206.0,1,0,3.2,1,470000.0,9,0.8999999999999999,0.8328816257826094,0.47368421052631576,0.0,0.0,3,0.3333333333333333,0.24242424242424243,0.25
134,274252226,5,215.0,1,1,2.967732260424287,1,500000.0,13,0.6,2.414414303004155,0.15789473684210525,0.0,0.3333333333333333,2,0.15384615384615385,0.21212121212121213,0.5
135,273970263,4,195.0,1,0,3.2,1,520000.0,7,0.8999999999999999,0.8328816257826094,0.42105263157894735,0.5,1.0,7,1.0,0.21212121212121213,0.25
136,269515978,4,186.0,1,0,3.2,1,590000.0,6,0.6,2.414414303004155,0.42105263157894735,0.0,0.0,4,0.6666666666666666,0.21212121212121213,1.0
137,267915862,6,336.0,0,0,3.461931892599869,1,590000.0,4,0.4,2.414414303004155,0.894736842105263,0.0,0.3333333333333333,4,1.0,0.21212121212121213,0.25
138,273687210,6,380.0,0,0,3.03741182840023,1,650000.0,5,0.7,0.6679881852922616,0.10526315789473684,0.0,0.3333333333333333,5,1.0,0.21212121212121213,0.5
139,274009456,2,53.0,0,0,3.2,1,80000.0,24,0.9999999999999999,2.414414303004155,0.21052631578947367,0.0,1.0,11,0.4583333333333333,0.21212121212121213,0.5
140,274723871,2,53.0,1,0,2.5,1,80000.0,24,0.6,2.414414303004155,0.0,0.0,0.0,5,0.20833333333333334,0.24242424242424243,0.5
141,274548003,2,60.0,1,0,3.03741182840023,1,90000.0,24,0.7,0.8328816257826094,0.21052631578947367,0.0,0.3333333333333333,23,0.9583333333333334,0.3939393939393939,0.75
142,229808794,1,30.0,1,1,3.03741182840023,0,95000.0,26,0.9999999999999999,0.8328816257826094,0.21052631578947367,0.0,1.0,21,0.8076923076923077,0.4545454545454546,0.25
143,274903280,3,80.0,0,0,3.461931892599869,1,100000.0,12,0.7999999999999999,2.414414303004155,0.21052631578947367,0.0,0.0,2,0.16666666666666666,0.3939393939393939,0.5
144,271439388,3,68.0,1,0,2.8,1,100000.0,6,0.7999999999999999,2.414414303004155,0.21052631578947367,0.5,0.3333333333333333,5,0.8333333333333334,0.21212121212121213,0.5
145,273474991,2,55.0,1,0,2.8,1,105000.0,16,0.7999999999999999,2.597558437425623,0.0,0.5,0.3333333333333333,7,0.4375,0.24242424242424243,0.5
146,274135582,2,55.0,1,0,3.2,1,110000.0,10,0.8999999999999999,2.414414303004155,0.21052631578947367,0.0,0.3333333333333333,8,0.8,0.21212121212121213,0.5
149,271249218,2,65.0,1,0,3.0,1,130000.0,7,0.9999999999999999,2.414414303004155,0.21052631578947367,0.0,0.0,1,0.14285714285714285,0.21212121212121213,0.25
150,274012210,2,98.0,1,0,3.4,1,135000.0,5,0.8999999999999999,0.8328816257826094,0.21052631578947367,0.0,0.0,5,1.0,0.21212121212121213,0.5
152,273650910,2,89.4,0,0,3.461931892599869,1,135000.0,6,0.9999999999999999,0.8328816257826094,0.21052631578947367,0.0,0.3333333333333333,5,0.8333333333333334,0.21212121212121213,0.5
154,272821193,3,90.0,1,0,3.2,1,150000.0,7,0.7999999999999999,0.8328816257826094,0.21052631578947367,0.0,0.3333333333333333,7,1.0,0.21212121212121213,0.5
155,274103646,3,100.0,1,0,3.3484848484848486,0,150000.0,5,0.7,0.8328816257826094,0.2631578947368421,0.0,0.3333333333333333,5,1.0,0.21212121212121213,0.75
156,236632140,2,43.0,0,1,4.0,0,150000.0,26,0.7999999999999999,0.8328816257826094,0.42105263157894735,0.0,1.0,12,0.46153846153846156,0.12121212121212122,0.25
157,274478078,3,110.0,1,0,3.0,0,160000.0,12,0.8999999999999999,2.414414303004155,0.21052631578947367,0.5,0.0,10,0.8333333333333334,0.21212121212121213,0.5
159,272047599,3,117.0,1,0,3.0,0,170000.0,8,0.7999999999999999,2.414414303004155,0.21052631578947367,0.0,0.3333333333333333,8,1.0,0.21212121212121213,0.5
160,273235893,3,120.0,1,0,3.0,0,180000.0,6,0.7999999999999999,1.4736564718181488,0.42105263157894735,0.5,0.0,4,0.6666666666666666,0.21212121212121213,0.5
161,271487126,4,96.0,0,0,3.461931892599869,1,180000.0,5,0.8999999999999999,2.471641127479094,0.2631578947368421,0.5,0.3333333333333333,3,0.6,0.21212121212121213,0.5
163,267882068,3,120.0,0,0,3.461931892599869,1,195000.0,12,0.8999999999999999,1.4736564718181488,0.2631578947368421,1.0,0.0,2,0.16666666666666666,0.24242424242424243,0.25
164,271577440,2,75.0,1,1,3.2,0,200000.0,10,0.8999999999999999,2.414414303004155,0.21052631578947367,0.0,0.3333333333333333,4,0.4,0.3939393939393939,0.25
166,271764581,4,130.0,1,0,3.2,1,220000.0,6,0.8999999999999999,0.8328816257826094,0.42105263157894735,0.0,0.0,4,0.6666666666666666,0.21212121212121213,0.25
167,274744370,3,120.0,1,0,3.03741182840023,1,230000.0,9,0.7999999999999999,0.8328816257826094,0.42105263157894735,0.5,0.3333333333333333,5,0.5555555555555556,0.24242424242424243,0.25
168,274442273,3,105.0,1,0,2.967732260424287,1,250000.0,4,0.6,2.414414303004155,0.05263157894736842,0.0,1.0,2,0.5,0.21212121212121213,0.5
169,273689040,3,115.0,1,0,3.0,1,250000.0,7,0.8999999999999999,2.414414303004155,0.42105263157894735,0.5,0.3333333333333333,7,1.0,0.24242424242424243,0.5
170,274455073,5,165.0,1,0,3.2,1,250000.0,8,0.9999999999999999,2.414414303004155,0.6842105263157894,0.0,0.3333333333333333,4,0.5,0.21212121212121213,0.5
171,272262503,1,65.0,1,1,3.03741182840023,1,270000.0,13,0.9999999999999999,2.597558437425623,0.21052631578947367,0.0,0.3333333333333333,2,0.15384615384615385,0.21212121212121213,0.25
172,267127816,2,76.0,1,1,3.0,0,270000.0,13,0.6,0.8328816257826094,0.2631578947368421,0.0,1.0,6,0.46153846153846156,0.24242424242424243,0.5
173,274999073,3,126.0,1,0,3.2,1,300000.0,9,0.7999999999999999,2.414414303004155,0.42105263157894735,0.5,0.3333333333333333,9,1.0,0.21212121212121213,0.5
174,273894772,3,124.0,1,0,3.2,1,300000.0,17,0.9999999999999999,2.414414303004155,0.42105263157894735,0.0,1.0,10,0.5882352941176471,0.21212121212121213,0.5
175,274085397,2,130.0,1,0,3.8,1,330000.0,6,0.8999999999999999,2.414414303004155,0.2631578947368421,0.0,1.0,2,0.3333333333333333,0.21212121212121213,0.25
176,269357269,4,190.0,1,1,3.2,1,330000.0,8,0.8999999999999999,0.8328816257826094,0.42105263157894735,0.0,0.0,2,0.25,0.21212121212121213,0.5
177,273906122,4,178.0,1,1,3.0,1,350000.0,13,0.9999999999999999,2.414414303004155,0.42105263157894735,0.5,0.0,13,1.0,0.3939393939393939,0.25
178,241709509,4,135.0,1,0,3.0,1,350000.0,10,0.8999999999999999,2.471641127479094,0.42105263157894735,0.5,1.0,9,0.9,0.21212121212121213,0.5
179,267357413,4,130.0,1,0,3.03741182840023,1,350000.0,11,0.9999999999999999,2.414414303004155,0.21052631578947367,0.0,1.0,9,0.8181818181818182,0.21212121212121213,0.25
